videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
w8gNUJYG33I,"美国人比中国人臭？！老美解释",2017-11-23,Long Form,4M41S,281,18627,266,195
F9jkVLIaRoQ,"什么日本清酒？老美第一次喝中国米酒惊呆了，快来美国卖吧！",2017-11-22,Long Form,8M22S,502,124834,1598,477
OE2Q3hFLv-E,"美国最红川菜馆，老外一吃这神奇牛舌就超舒服！？",2017-11-21,Long Form,8M39S,519,17149,221,73
dZ3ETnuZ-kE,"美国有嘻哈吗？老美挑战中国BBOX冠军，彻底失败。。。",2017-11-18,Long Form,13M52S,832,32072,285,68
kOCsIKRaYm4,"老外遇到陈奕迅，竟敢问：“这是谁？""",2017-11-16,Long Form,16M6S,966,334983,3503,622
cv50nJlX9T4,"美国人第一次吃老干妈彻底崩溃",2017-11-07,Long Form,13M43S,823,145795,1216,537
HGwwDO7O0BQ,"中国¥5花生对决美国¥50坚果，老外第一次吃竟说。。。",2017-11-06,Long Form,6M13S,373,13348,172,79
EkqHqVsinfE,"美国人教华人中文是什么感觉？美国人怎么学中文？我们来上课吧。。。",2017-11-05,Long Form,4M55S,295,38701,925,250
I48CqLFBuN4,"为什么这中文神级的老外有全球最长的舌头？",2017-11-04,Long Form,54S,54,1824,43,19
h50nYcHeW5s,"老外搞中国风万圣节彻底征服纽约，连市长都臣服",2017-11-03,Long Form,9M59S,599,200624,3071,529
b5yBLvtxIGU,"老美万圣节扮孙悟空大闹纽约，路人傻眼赞吊炸天",2017-11-02,Long Form,10M22S,622,97173,1468,301
TEOaihpRPI4,"中国金拱门真的比美国好吃吗？美国人告诉你真相",2017-10-31,Long Form,14M9S,849,158967,1226,650
QxeKGdNPA0Q,"美国小伙子测试基因，结果97%是新疆人？！",2017-10-28,Long Form,9M22S,562,221011,1824,488
AAZZii6eRko,"中国粉丝把老外UP主鬼畜了，老外看了痛哭流涕",2017-10-27,Long Form,4M16S,256,6304,84,23
WfZfdDEBWPQ,"老外第一次吃黄记煌，老板说可以先让他插…",2017-10-26,Long Form,15M24S,924,152932,1217,449
1meG_v-as6k,"美国人懒到新极点：体验硅谷狂热的液体营养餐",2017-10-25,Long Form,7M5S,425,13794,250,79
4ANMRJN4UBk,"50年前让纽约人抓狂的四川凉面，重出江湖后却。。。",2017-10-24,Long Form,8M38S,518,33696,410,246
Y8nLW2vkCRw,"美国人第一次玩绝地求生，被迫承认“中国第一”",2017-10-23,Long Form,12M36S,756,43517,296,123
LemSsEKeLJA,"在YouTube上课是什么感觉？关于中文八十级老外的日常",2017-10-22,Long Form,7M47S,467,7473,156,44
eUABEWqu_lo,"美国人排队吃欧洲中餐？！美国人吃完后彻底投降",2017-10-21,Long Form,7M18S,438,92015,1125,335
RYoQprz9wqc,"我弟弟连续挑战一整个鬼椒，四颗生鸡蛋，两升牛奶",2017-10-20,Long Form,10M17S,617,15298,288,77
vMZGW18TuZw,"老美吐槽：纽约地铁烂到爆炸，还不如中国三线城市",2017-10-19,Long Form,6M51S,411,153413,2356,1456
RzCubUl8zdE,"维他柠檬茶爽过吸大麻吗？美国人第一次喝告诉你真相",2017-10-18,Long Form,8M38S,518,58084,542,236
DMz72fg3Rwc,"美国屌丝参加全美最大漫展，竟然变成游戏王卡片！？",2017-10-17,Long Form,9M28S,568,2474,66,12
IceKh5GF7gg,"犹太UP主公开：犹太人露宿8日神秘住棚节仪式",2017-10-16,Long Form,6M51S,411,9588,217,61
JO1ePzcrA2Q,"美国抖M：美国人爱喝¥70一瓶的难喝蔬菜汁干嘛？我喝了之后差点吐了。。。",2017-10-15,Long Form,4M57S,297,3115,74,42
ZQukp4xWOYs,"美国胖子辩护：纽约最著名糖果屋里堆成山的奇葩糖果，一次买两公斤多。。。",2017-10-14,Long Form,8M3S,483,5880,126,35
zFusQVN7_qE,"美国人见到偶像成龙，要他往身上签名后居然。。。",2017-10-13,Long Form,10M22S,622,132053,2629,488
ACzB64O19IE,"老外尝试全中国最好吃的臭豆腐崩溃：“这是为什么你一定要来中国！”",2017-10-12,Long Form,5M16S,316,47297,472,192
aN3dwf0tSBA,"我这中文七十级的老外为什么这么喜欢中国？小马回应粉丝！",2017-10-11,Long Form,8M28S,508,6290,159,69
ItFbwXad46E,"¥50美国肉干和¥2中国辣条哪个好吃？让老外第一次吃就停不下来！",2017-10-10,Long Form,9M9S,549,34943,496,279
lfXDr8aWEzI,"你以为中国菜辣吗？美国小伙挑战全美最辣热狗，晕倒后哭笑不得。。。",2017-10-09,Long Form,8M49S,529,8467,193,47
ippbSmS_o2Q,"美国人居然也能吃辣！？老美帶你体验纽约辣椒节！",2017-10-08,Long Form,4M9S,249,3372,58,26
ju_irnR4GXA,"美国懒人辩护：美国超市卖已经剥好、切好的“方便水果”。。。",2017-10-07,Long Form,4M34S,274,6641,88,63
3nkJyyYJpVQ,"美国吃货挑战云南野生菌火锅，结果被打败得五体投地。。。",2017-10-06,Long Form,3M22S,202,7239,71,31
lHcbcb3N7rA,"笨老外挑战10秒吃下整个月饼，还没吃完就差点晕倒了。。。",2017-10-04,Long Form,4M36S,276,4908,94,35
VwddNVwtz7I,"老外吃月饼的反应！？老外和中国人又是谁答对月饼的典故？",2017-10-03,Long Form,6M15S,375,19804,351,99
S7SIKh4g_tY,"24小时禁食禁水以后的第一口饭有多爽？来体验犹太人的“赎罪日”",2017-10-02,Long Form,12M,720,24502,754,162
LvRMAZLDezk,"美国酒吧怎么全是街机？！连这种变态游戏都有。。。",2017-09-29,Long Form,6M50S,410,4293,43,20
fNOxHppHy8s,"“中式”口味冰淇淋走红纽约，不过些奇葩味道中国真的有吗？",2017-09-28,Long Form,4M49S,289,6115,91,31
WoRyZ8nXoLg,"我这中文六十级的假美国人要去清华大学念书了！！！",2017-09-27,Long Form,1M32S,92,7160,134,46
OOnImau85VE,"老外访全美最著名中国餐馆，吃一口这神级小笼包后就发明了新的舞步！？",2017-09-26,Long Form,8M35S,515,49930,385,187
BDEXYzYu6Ps,"两个老外第一次吃重庆辣子鸡和猪脚：一个天堂，一个地狱！",2017-09-25,Long Form,4M54S,294,10759,148,50
1zqYMImuPO8,"纽约最好吃的中式火锅，好吃得让老外吃到差点晕倒。。。",2017-09-24,Long Form,11M17S,677,71659,568,157
saUs7HbxiwU,"美国节目：中国不是真的？老美笑了个不停",2017-09-23,Long Form,4M31S,271,258246,2007,564
NdHK_91n-w8,"美国人教日本人说广东话！？没想到日本人这么快学会了这句话。。，",2017-09-23,Long Form,6M58S,418,7095,107,33
ACEqCv6t9Dc,"美国人和日本人用中文征服拉斯维加斯！",2017-09-22,Long Form,10M3S,603,16631,165,45
n2Iaiqd4TPw,"我飞到拉斯维加斯吓死我第一次来美国的日本朋友！！！",2017-09-21,Long Form,23M46S,1426,23919,421,102
DiHkyi-rEno,"美国媒体：美国学生需要中国学校！我这老美怎么反应？",2017-09-20,Long Form,6M21S,381,7455,127,111
fOp5JCUCB4U,"中文十级老美吐槽：纽约国际机场大排长龙的美式中餐已上傳",2017-09-19,Long Form,6M10S,370,21262,173,101
mYtrHGGEIXE,"是什么中国餐馆让老外彻底改观，认为中国菜才是全世界最伟大的料理！",2017-09-18,Long Form,10M33S,633,139139,891,293
GIXnJbgl34s,"中国奶奶的温暖感动美国小伙：给我起中文名字的人居然变成我的“中国奶奶”！",2017-09-17,Long Form,9M27S,567,48496,653,235
keG9LQ5sq0o,"我这中文五十级假老外的粉丝破十万了！深深感谢我的中国粉丝，下次的主角就是你！",2017-09-16,Long Form,1M11S,71,2644,87,54
eS4l2aAFRGM,"震惊了！才学了2年的美国小哥哥说中文，闭着眼睛听不出来是老外！【小马回顾】",2017-09-16,Long Form,1M45S,105,7712,167,58
HG9EG9UlM2w,"毕业于美国TOP5名校的中国人和美国人聊： 关于美国留学的疑问！",2017-09-15,Long Form,5M,300,5854,68,31
57PbmEKNg_A,"这中国餐厅怎么彻底征服纽约了，老外一吃根本就停不下来！",2017-09-14,Long Form,6M41S,401,585610,4184,1156
agjCwZqvejc,"吃货老外想吃中国菜想疯了，拜托小孩做了中餐这吃相服了",2017-09-13,Long Form,9M,540,13504,150,76
Kf3ENd2kM_o,"假老美带你逛Lady M纽约总店：我怎么评价这中国人排队3小时才吃得到的蛋糕？！",2017-09-12,Long Form,6M46S,406,15414,161,65
Kqf2YmENhXw,"为什么这是美国人最爱吃的兰州拉面？我这老外去体验一下吧。。。",2017-09-11,Long Form,8M3S,483,110254,927,484
JjLkaU2oBEk,"老美中文讲述：美国人竟然排队30分钟吃沙拉？！其实中国人早懂得这个道理。。。",2017-09-09,Long Form,5M58S,358,12770,179,113
jLv-rECM0Ec,"我这中文三十级的假老外又要搞吃播了？！(每次直播就增加十级…)",2017-09-08,Long Form,1M54S,114,1603,36,22
g8E1kl_R0DE,"老美吃纽约最辣麻辣香锅到失去理智后，再被皮蛋吓得歌颂中国…",2017-09-07,Long Form,10M31S,631,37190,534,224
h1WiPK3_P2g,"老外偷偷教不会说中文的弟弟说“草泥马”，结果这时候妈妈来了…",2017-09-06,Long Form,4M50S,290,88699,1042,384
OKtBizsqOVk,"我这美国人做了全世界唯一的文言文键盘！",2017-09-05,Long Form,5M30S,330,3608,116,67
2vEtfK6aAU0,"让纽约老外吃到高潮的新疆大盘鸡有什么名堂!? 后来差点被辣死了。。。",2017-09-04,Long Form,8M56S,536,14650,254,146
A1HtLnjxV0s,"我这歪果仁要成为中国首位网红啦！9月份每天都更新视频！！！",2017-09-03,Long Form,1M59S,119,1910,78,39
EvkZXV1frPs,"中国真相竟让时代广场的老外们惊呆了：“中国会主宰全世界！”",2017-09-02,Long Form,7M42S,462,380440,1841,918
cLVHqde51R0,"洋妹子告诉你：怎样的中国男生会让外国女生喜欢?老外的审美观竟然如此?!",2017-08-31,Long Form,18M45S,1125,82127,977,383
_oZpR3NXuLU,"当一群会说中文的白人吃到中餐时会有什么反应!?",2017-08-29,Long Form,9M17S,557,116000,1154,336
EvAbyCGELLE,"小马在纽约街访(三)：美国COS玩家对中国的印象竟然都是这些…!?",2017-08-26,Long Form,5M18S,318,6973,68,24
sXi5Wahz548,"我这中文二十級的假老外要在纽约中文吃播啦！(为何多了十级?)",2017-08-25,Long Form,1M48S,108,1603,30,24
-HksNmArSKI,"美国人和日本人用中文尬聊2：中国、日本、美国，你最喜欢哪个？！",2017-08-24,Long Form,15M48S,948,3945,48,24
zmtLRN3GI9Q,"老美用中文介绍：40年才看一次的北美日食！",2017-08-22,Long Form,8M8S,488,2070,48,22
i101YpyUWx8,"老美带你去吃美国最著名的中餐馆，最后的东西太奇葩了吧！",2017-08-17,Long Form,10M9S,609,48573,578,214
I-qT7tD2JxI,"美国人用中文评论战狼2：小马在纽约的电影院看完后分享",2017-08-11,Long Form,3M44S,224,119318,783,458
Ke_NxVN4q3s,"美国人和日本人用中文尬聊：老外为什么要学中文",2017-08-10,Long Form,13M10S,790,20235,290,116
W1-xl1I9-9I,"我这中文十级的假老外要在纽约搞直播啦！",2017-08-09,Long Form,2M7S,127,1916,48,16
9vT6kC4kUok,"【小马在纽约街坊2】老外第一次吃煎饼果子，价格竟然100人民币？！",2017-08-05,Long Form,9M1S,541,35455,342,160
UNycmGStzic,"美国人第一次玩王者荣耀，该替他队友担心了…",2017-08-04,Long Form,19M33S,1173,11856,159,62
6xho0DTMkJ4,"美国人用中文玩美国(八)：美国之旅最终回",2017-08-02,Long Form,57S,57,2242,37,5
GdN6IE-78Wk,"听老美用中文讲述：美国人对莎士比亚的看法",2017-08-01,Long Form,4M48S,288,2495,43,17
XtYcWx5Vyc4,"原来美国人是这样喝酒的!?",2017-07-31,Long Form,3M18S,198,2909,31,9
gTeXON8_ls0,"美国人用中文玩美国(六)：中国跳水队辣么牛，辣我们呢?",2017-07-30,Long Form,3M56S,236,4008,49,10
F4iAyN9ppnM,"美国人用中文玩美国(七)：四(傻?)兄弟挑战瀑布",2017-07-30,Long Form,3M17S,197,4568,51,5
794LHcJOB9k,"美国人用中文玩美国(五)：大雾山国家公园，当小马遇见草泥马!?",2017-07-29,Long Form,4M58S,298,3125,48,14
2eYGs4i1nvg,"美国的""中国市场""：美国人眼裡的中国竟然都是这些东西？！",2017-07-28,Long Form,4M13S,253,14086,94,66
O6JL_R_eB78,"听个美国人用中文讲：美国北方与南方的文化差异！",2017-07-27,Long Form,3M38S,218,8573,135,48
mX8nZgK1agE,"美国人用中文玩美国(四)：访首都华盛顿及古都费城",2017-07-25,Long Form,4M59S,299,3746,54,21
D1oeRiJ9oko,"史诗级枕头战! 新角色登场!!",2017-07-24,Long Form,2M35S,155,2346,34,6
k3dcxtkxfIk,"美国人用中文玩美国(三)：兄弟们一起坐船去",2017-07-24,Long Form,4M22S,262,3076,42,9
ClFxjjCExRU,"我弟弟说中文：中国比美国好",2017-07-23,Long Form,1M9S,69,30800,313,78
7kZxbKfTpKM,"美国人用中文玩美国(二)：今晚一起打机机",2017-07-22,Long Form,3M9S,189,2730,39,15
3Yb8XuKHpXw,"美国人用中文玩美国(一)：我和弟弟们来到新泽西海滩",2017-07-22,Long Form,4M14S,254,7682,98,39
T8Ag9MRIPfg,"犹太人最爱吃的中国餐馆！",2017-07-21,Long Form,6M11S,371,25170,290,113
KGhDB-ygbV0,"小马在纽约街访(一)：真没想到老外都是为了""这个""才来中国城",2017-07-14,Long Form,4M25S,265,319373,1828,470
ccg94y4cvyM,"給我弟弟們唱一首「生日快樂」",2017-07-09,Long Form,46S,46,1776,31,23
i_0p04uMlNg,"美国人环游世界回来，展现多种语言天份？ 这样说话听起来就像是外语！",2017-07-01,Long Form,1M41S,101,6120,168,40
Ze_rH9Qil5w,"【小马在纽约】第一回公开问答！有什麽问题都来吧！！",2017-06-30,Long Form,1M6S,66,2191,29,38
l1cm9yMhecQ,"美國男孩的童年陰影",2017-06-29,Long Form,4M1S,241,2736,57,23
5RtOixWKhhs,"【小馬在紐約】雙胞胎弟弟們的美國高中畢業典禮",2017-06-25,Long Form,5M51S,351,16091,276,78
TvlnZ8yM2Pw,"【小馬在紐約】廣場舞大媽戰籃球少年！？美國人怎麼看倚老賣老這件事",2017-06-24,Long Form,3M53S,233,3115,50,30
X7rFyX5OiSg,"美國男孩第一次吃麻辣香鍋",2017-06-20,Long Form,3M6S,186,57040,594,183
uDxcIJkoAOA,"美國人看：西方人為何學中文！？",2017-06-18,Long Form,6M56S,416,67331,1021,403
gPhgkpiC4yo,"強者我朋友：美國華裔天才會說二十多種語言！",2017-06-17,Long Form,20M18S,1218,30954,370,135
C3nlx-7yZ1M,"要怎麼完善你的外語口音？聽聽我是怎麼學口音的",2017-06-11,Long Form,7M30S,450,4213,118,11
F1PHNLVITxw,"能流利說18種語言的高手來了！他是怎麼做到的？",2017-06-11,Long Form,14M11S,851,21241,339,30
pW0A9eWoqzY,"特朗普為何退出巴黎協定",2017-06-09,Long Form,1M59S,119,3155,57,19
OsffpmSxjKs,"我不是因為天才而學好中文，我只是走了""非洲道""",2017-06-06,Long Form,4M27S,267,9362,134,63
ktlxsh5Los8,"猶太人來說：猶太人聖誕節為什麼吃中餐？你不知道的中猶友誼歷史！",2017-06-05,Long Form,4M8S,248,25350,301,141
zk-gW3p3x2k,"猶太人用中文介紹：吃了會""高潮""的紐約著名猶太美食－熏牛肉",2017-06-03,Long Form,14M54S,894,21851,285,122
zlm0sbpgwOs,"美國人看：馬里蘭大學女留學生事件",2017-05-27,Long Form,5M35S,335,154645,3251,1614
J-QNrx8khc4,"美國男孩對中國的印像",2017-05-26,Long Form,1M8S,68,9360,131,20
HqCXXDFBAcs,"美國人第一次吃海底撈",2017-05-26,Long Form,2M59S,179,48132,323,88
nX05tUNd5AA,"超強挑戰！美國人說十種中國方言！",2017-05-26,Long Form,3M4S,184,30135,708,222
p_YpIrcCuPU,"美國男人比較愛美嗎？堂堂大男人紐約做臉(美容)去！",2017-05-26,Long Form,4M55S,295,3582,38,7
ZqKit-PvArQ,"想學好英文？先看我這老外怎麼學好中文的！分享五個學好各種語言的秘訣！",2017-05-26,Long Form,5M26S,326,12260,408,43
NFAl37kxzjI,"聽個美國人講：中國五大遠超美國的事",2017-05-26,Long Form,5M14S,314,154821,2674,815
f_x7IMhU5wg,"猶太人都很聰明嗎？他們可能跟你想的不一樣！",2017-05-26,Long Form,2M33S,153,23389,225,58
HNhnjMjdkac,"你會說古漢語嗎? 語言高手教你怎麼學好各種語言！",2017-04-25,Long Form,7M38S,458,74599,618,501
IwqswVUqv5s,"老外成語教室開課",2017-04-07,Long Form,3M53S,233,4699,60,24
EaupoBVW4YU,"老外KTV：老外愛唱哪些中文歌？",2017-03-31,Long Form,5M20S,320,13670,212,64
Dk9RvnbmXew,"13個來自中文的「不純種」英文",2017-03-22,Long Form,5M1S,301,48753,702,193
x8HeS55HbIM,"英語要流利就要說髒話!? 14個'Fuck'的用法!",2017-03-14,Long Form,4M4S,244,45707,716,90
j6XFCUQ1lcI,"美國男孩一人分飾多角! 8種中文口音超強模仿!",2017-03-08,Long Form,2M27S,147,77083,1984,222
